student,coursecode,ratings
77,ELET3470,1.5
95,PHIL2602,4.9
38,LIBS2301,1.8
164,MGMT3067,2.8
157,GOVT3178,4.9
158,CHEM3311,3.7
109,GOVT2050,4.9
70,HIST3802,4.4
88,HIST2304,4
86,SPAN2008,4.5
59,GEOL1102,1.4
153,HIST1901,2.7
104,HIST2103,3.7
193,GOVT3202,1.5
93,MGMT3022,2.3
88,CHEM3403,3.6
164,TOUR3000,2.8
150,CLTR3803,2.6
197,PHYS2671,2.7
99,CLTR2501,4.2
60,MGMT3033,1.8
45,CHIN2001,1.2
57,MICR3216,2.5
74,HIST309,3
138,MGMT224,3.7
121,ELET2480,4.4
155,FREN0001,2.1
129,FILM1810,3.4
30,LING3399,3.4
164,GEOG1231,3.6
68,FREN3508,3.6
155,MDIA2004,2.7
169,LANG3001,4.2
39,TOUR3000,2.4
91,HIST2503,3.2
22,HIST3610,3.4
48,CHIN3002,1.1
153,TOUR3010,4.5
89,AGBU3012,3.8
114,LING2821,3.9
88,BIOL3400,1.1
164,GEOL1103,1.5
11,GEOG2132,2.8
156,PHIL2701,1.4
183,PHYS3671,1.3
36,PHYS2500,3.3
199,ELET3600,3.3
92,HIST2603,2.2
31,BIOL1018,4.9
112,ECON3072,2.9
49,PHIL2002,4.5
45,PHIL2701,2.6
36,BIOL1263,3.5
160,LING3002,3.3
101,ECON3069,2.4
52,FREN3001,2.4
60,MGMT2029,4.3
79,ZOOL3406,3.8
122,GEOG1131,3.6
200,MGMT2020,2.9
129,COMM3199,3
194,MUSC3300,4.1
167,GOVT3118,2.9
150,GOVT2006,4.3
116,PHIL2025,1.5
168,HIST3301,3.9
173,JOUR3301,4.5
133,GOVT3012,4.1
95,CHEM3511,2.8
20,BIOL2403,4.8
40,PHYS3341,2
17,BOTN2402,2.1
18,PHYS3562,3
134,LIST3316,4.5
33,AGCP3406,1.2
177,GOVT2054,3.9
138,BIOL3017,1.1
27,MGMT3017,4.2
183,MDIA3003,3.9
17,FREN2001,2.7
68,SPAN3702,3.2
61,HIST3902,2.8
154,SOWK3020,3.5
119,PHIL2701,3.9
138,LITS3111,1.3
143,MATH3155,1.5
158,PHYS3671,2.6
15,LITS3113,4.3
196,BOTN2401,2
89,CLTR3508,4.2
153,MATH1151,1.8
116,HIST325,4.6
132,PHYS1412,2
48,ACCT2014,4.2
83,GOVT2004,1.1
194,SOWK1001,1.5
200,ECON2008,1.2
10,CHIN1002,2.1
147,LISB2502,1.3
49,HIST3013,1.9
10,LITS3111,2.3
110,COMM3248,3.6
89,LING2810,3.9
197,GEOL2204,3
87,GEOL1101,3.2
89,ECON2014,3.2
193,GEOG3132,2.8
44,HIST3411,2.6
139,MATH2404,4.2
166,CLTR3501,3.2
38,,4.1
76,HIST2104,4.8
135,MDIA2005,2.6
159,PHYS2200,3.2
119,HIST3610,2.7
162,LANG2001,4.2
127,HIST2602,2
165,MGMT3063,4.6
42,MGMT3051,2.9
62,HIST1801,2.9
165,BOTN3402,4.9
199,GOVT3050,2.4
10,MICR3216,3.1
80,HIST2902,4.4
91,LING2001,2.5
55,HIST3014,2.8
123,MATH3403,4.6
53,ECON2003,1.5
93,GEOL2205,3.9
191,PHYS3300,2.2
144,HIST3614,3.4
144,MICR3216,3.1
86,MDIA3001,1.2
165,JOUR2004,1.2
116,LIST3317,4
160,LING1819,5
13,HIST3105,1.8
160,MATH2230,3.3
131,MICR3213,1.7
43,CHEM3210,3.1
7,BOTN3407,3.8
142,IMCC3199,4
78,BIOL2402,1.3
135,HIST1901,2.6
175,SPAN1002,2.2
141,BIOL1262,3.9
150,ACCT1005,1.7
86,LITS3806,2.2
193,CHEM2011,1.6
22,COMM2901,1.7
73,MATH3424,1.4
102,CLTR2518,2.6
97,COMM2324,4
158,CHEM3212,3.9
114,LITS3203,2.4
84,ECON2015,3.8
169,ACCT3106,2.2
168,BIOL3408,1.1
184,MGMT3230,3.8
134,BIOL1262,1.6
28,IMCC3199,4.9
6,PHIL3018,2.8
31,BIOL1017,2.3
150,CLTR2518,2.7
6,MDIA1001,1.4
17,CHEM3010,1.8
159,HIST3305,2.1
128,GOVT2268,3.6
161,ECON2008,2.2
51,BIOC2021,1.8
149,LIST3319,4.7
89,LITS2806,4.1
189,GOVT1012,2.3
66,SOWK2006,2.5
140,TOUR3009,1.4
30,CHEM3510,1.6
34,MGMT3062,3.8
13,CHEM3402,4.5
118,JOUR3901,2.5
2,GOVT3180,3.6
18,GOVT3050,2.4
117,LIBS1401,2.4
106,MGMT1424,1.9
86,GOVT1012,1.4
58,CHEM2402,2.1
111,MKTG3010,2.5
76,SOWK2005,4.8
39,MUSC2001,4.2
155,LISB2502,5
154,HIST3310,3
113,STAT2004,2.7
7,CHEM2512,1.6
27,GOVT1012,3.9
147,LING3399,2.1
168,FREN3002,4.9
159,HIST2103,3
62,LING2104,3
167,PHYS1412,2.2
78,ZOOL3408,4.5
13,LIST3504,2.1
93,MICR3216,3
165,BIOC3014,1.9
19,JOUR2401,4.5
197,FREN3002,5
51,,5
78,HIST2602,4.5
96,SPAN2008,1.1
183,HIST1703,1.7
174,MG2026,4.7
149,PHIL3006,4.4
115,LITS3402,4.9
58,LITS2706,1.6
115,PHYS2396,3.2
75,MGMT3017,4.1
53,GOVT3115,2.4
41,STAT3002,2.2
74,GOVT2004,4.4
46,HIST2405,3.6
45,HIST3301,3.9
14,BIOC2020,1.9
48,CLTR2705,3
7,JOUR2801,3.1
132,JAPA2002,1.7
196,SPAN3703,2.3
107,LITS2906,4.9
17,BIOL3408,3.2
46,,2.6
146,ECON3003,2
187,FREN2001,4
5,TOUR3010,1.8
39,PHYS1411,1.1
147,ZOOL3410,2.4
72,GEOL2203,4
116,PHYS3351,3.7
91,LIBS3207,2.1
128,CHIN3001,3.6
183,PHIL2025,2.2
184,FILM1820,2.8
160,ECON2008,1.2
144,LITS2201,4.3
165,MICR3216,3.6
85,BIOC2021,3.1
65,BOTN2401,2
163,GEOL2205,2.1
196,CHEM0902,4.9
72,GOVT3070,1.5
186,MICR3216,1.7
111,PHIL3025,2.6
109,MATH2403,2.1
130,HOTL3001,2.6
174,BIOC3011,2.1
32,ECON2016,3.7
56,LITS2107,4.6
89,LITS3701,2.5
117,PHIL2601,4.4
14,LING2204,2.8
59,CHEM0902,1.2
185,HIST3203,3.7
26,MDIA3002,2.6
106,ECON1012,2.9
125,STAT3003,4.2
130,MATH2430,1.9
159,PHYS3500,1.1
150,SPAN1402,2.5
93,IMCC3601,2
127,ELET3430,3.2
170,PHIL2602,2.2
88,CHEM3212,4.9
125,GEOL3105,2
136,HIST3301,2.7
136,CLTR2524,2.1
176,BIOL2405,1.9
102,LIST3504,3.5
43,GGEO3332,3.6
45,ECON3016,3.8
176,HIST3901,2.7
144,SOWK2002,4.3
41,LITS3701,2.5
154,ELET1400,1.2
100,CHEM2402,2.4
11,HIST3902,4.1
81,GOVT3035,4.2
128,JOUR2401,4.9
103,LITS3806,4.5
107,MDIA1006,3.5
56,SPAN1002,3.1
116,PHYS3500,4.4
19,GEOL2201,2.4
78,GEOG2131,1.3
151,CLTR3505,3.7
138,PHIL3510,3.8
4,ZOOL3404,1
81,LING2104,2.1
25,MDIA2005,1.9
32,HIST325,4.9
101,HIST3310,1.6
108,FREN1304,3.5
189,ACCT3064,3.7
82,ZOOL3407,2.2
179,SOWK3010,3.1
106,ELET3611,2.9
176,PHYS2300,5
139,LING1401,2.3
147,GOVT3050,1.7
71,ECON2010,3.6
178,MGMT3052,1.6
148,STAT1001,4.6
156,GEOG2131,1.4
127,CLTR3506,4.3
108,FILM2824,1.8
79,PHIL1002,4.7
139,MGMT3033,4.7
75,MGMT3021,4.5
58,PHIL3803,2.3
72,JOUR2004,3.2
18,BIOL3313,4
93,GOVT3009,4.7
15,FREN3002,2.5
188,PORT0101,3.3
85,FREN3507,2.5
67,LING3001,3
59,MDIA3001,2
140,SPAN2008,1.8
194,STAT3001,4.9
193,LITS3806,2.2
168,HIST2103,1.8
25,MDIA1006,4.1
31,HIST2406,2.6
182,GOVT3035,4.7
110,MGMT3089,4.1
102,HIST3305,1.3
64,ACCT3064,4.5
183,LITS1002,2.6
146,MATH3423,3.5
13,PHIL2006,3.5
1,MGMT3090,4.6
60,GOVT3011,3.7
44,PHIL2701,4.4
191,ACCT3041,1.2
51,LING3399,2.5
172,MUSC3002,4.1
77,CHEM3011,3.6
94,MGMT3012,4.9
173,GOVT2110,2.8
146,CHEM3311,2.4
63,GOVT3114,4.9
10,LING2104,3.2
122,ELET2460,3.2
35,HIST3105,1.4
34,CLTR3508,3.8
151,LIBS1502,2.3
136,MGMT2029,3.5
63,LITS2604,4.7
121,SOWK2006,1.1
156,HIST1304,3.6
88,LITS2503,1.2
200,CLTR3507,1.2
149,MGMT3019,2.8
78,HIST3303,4.8
115,GEOG1131,1.5
113,GOVT2050,5
115,HIST1801,4.7
109,ECON2009,2.5
104,MGMT3065,2.2
120,BIOL1018,3.9
89,HIST3301,3.3
164,LITS1001,4.3
88,BIOC1021,2.5
114,HIST3901,2.4
69,BIOL1263,3.6
54,BIOC2022,4
123,HIST2403,4.2
124,MDIA2004,1
152,GEOL3105,1.6
118,COMM3921,1.1
91,HIST3301,1
29,HIST1901,2.8
187,LIBS1003,1.3
98,PHIL3601,2.8
11,CHIN1002,3.1
66,MATH3412,3.8
125,AGLS3001,4.6
166,MATH3414,2.8
146,PHIL2702,3.8
123,MATH3423,3.6
169,FREN3508,2.2
50,AGCP3406AGCP3407,3.9
38,FILM2826,1.3
20,LING3201,3.5
150,SPAN0102,3.2
177,LIBS1401,4.3
46,BOTN2401,3.7
163,LIBS1004,4.8
31,HIST3105,4.8
100,GOVT3202,1.5
110,LIBS1201,3.6
125,GEOL3107,2.4
85,CHEM3401,2.6
19,LITS2906,2.3
70,MICR3213,1.7
175,MICR1011,2.2
162,MATH3421,2.7
171,GGEO3401,2.3
90,HIST3301,1.4
18,ZOOL3406,4.7
62,MICR3214,3.1
166,LING2001,3.7
174,,2.3
40,HOTL3001,1.7
186,MGMT3061,4.5
5,SPAN0102,2.8
136,BIOL3312,2.5
102,HIST2405,3
85,GEOG3333,4.1
179,MATH2702,4.3
130,LITS2304,2.4
32,GEOG1131,1.6
142,SPAN2008,4.6
154,PHYS1411,1.1
165,MICR1011,3.9
157,HIST2603,1.8
137,HIST3310,1.7
134,CHIN1002,2.2
64,PHYS3395,3.9
121,GEOL1104,3.1
51,MGMT2029,2.3
63,GEOL3002,4.6
86,SPAN0102,1.6
177,GEOL2202,2
127,HIST3901,4.9
50,CHEM3210,2.6
193,PHIL2602,1.6
131,HIST3008,4.4
184,GOVT3170,2.6
44,MATH3404,1.1
156,MATH2407,4.2
197,SOWK3000,3.5
177,GEOL2203,3.6
178,LING1402,4.2
116,MATH2420,4.6
108,MATH0100,3.5
174,ECON1004,4.3
71,ACCT1003,2.6
114,MGMT2068,1.6
28,MGMT3060,2.6
127,LITS1003,1.2
126,ACCT3064,4.3
45,FREN3508,2.6
87,SPAN2008,4.3
121,ECON3010,1.7
72,PORT0101,2.8
155,ELET3460,2
61,MATH1185,2.6
85,ECON2001,2.8
92,MATH3403,3.4
177,PHIL2003,2.9
96,PHYS2500,3.2
165,LITS2806,1.9
141,MATH2401,2.4
136,BIOL1018,3.3
180,CLTR2501,1.6
128,MATH3421,4.4
125,STAT2003,1
79,SPAN3301,3.4
90,MGMT2224,1.5
27,FREN2001,2.4
185,LING2701,2.9
134,HIST1703,2
73,FILM2826,2.5
116,MATH2411,3.7
72,MKTG3070,4.3
167,LITS3113,3.1
35,JAPA2001,1.2
79,LING3399,1.7
148,FREN1001,4.5
165,GOVT3012,3.5
92,CLTR2501,1.4
200,BIOL1017,3.3
170,LIBS3901,2.2
5,SPAN2108,2.2
176,LIST3505,4.7
194,FREN3001,2.8
73,STAT3003,1.2
42,GEOG3430,4.7
77,PHIL3012,2.9
103,GEOG3131,3.8
145,MATH1151,2.3
30,HIST3017,4.4
102,HIST3614,3.5
128,SOWK2007,4
135,BIOL2403,1.1
108,MATH3414,2.4
66,JAPA3001,4.2
188,GOVT2260,1.8
4,ECON3006,3.8
173,PHIL3510,1
29,GGEO3401,2.6
95,ACCT3039,4.4
20,ECON2002,1.5
114,LITS2706,3.8
27,HIST2203,3.1
123,MGMT3017,4
57,SPAN1000,2.4
14,HUMN3199. FREN3507,1.1
78,FREN2001,2.8
177,PHYS2386,1
109,GGEO3233,3.3
176,HIST3203,1.5
29,GEOL3105,1.2
74,GEOG3333,3.1
84,PHIL2602,4.4
184,CHEM1901,4.6
124,ZOOL3407,1.6
2,BIOL3313,1.3
24,PHYS2351,2.1
25,CHEM3312,4.8
14,LING3399,3.6
24,BOTN3403,2
67,LANG3003,1.2
67,STAT2003,4.9
51,BIOL2407,2.1
84,GEOL1101,4.7
184,PHIL2602,1.2
58,LING2821,3.1
115,ELET3611,2.4
182,GOVT2006,4
19,GEOL2203,2.1
132,HIST1901,4.6
43,GGEO2233,2.3
136,FREN0101,2.7
130,ECON2010,4.4
111,MATH0100,2.2
114,CLTR3507,2.1
160,HIST3614,1.2
124,MGMT3090,2.2
171,MATH3421,4.5
200,COMM3000,2
94,CHEM2511,2.8
21,PHYS2386,3.3
174,TOUR3010,1.9
179,GOVT3056,4.7
159,FREN3002,1.9
168,MATH1151,3.5
188,CHEM3621,3.3
196,PHYS0411,3.9
168,BOTN2402,2.7
154,GEOL2205,4.8
97,GOVT3012,2.6
118,LITS3205,3.8
25,MGMT2068,3.1
139,HIST2006,3.9
197,HIST3901,3.1
133,BIOL3312,3
65,CHEM2512,3.9
187,MUSC2007,3.2
138,MATH1185,4.2
124,ECON3050,1.1
80,PHIL2602,3.9
145,LING2920,1.1
123,MATH3803,1.6
23,ELET2415,2.8
28,CLTR3507,3.4
121,FILM3820,1.5
97,ELET3480,2.1
67,BIOL2312,1.7
58,PHYS1411,1.6
137,ECON2010,3.8
91,HUMN3099,3.7
153,PHYS2296,4.1
16,CHEM2410,2.1
187,PHIL2025,2.8
47,ECON1003,1.9
145,BIOC2014,4.1
86,BIOC3014,4.6
33,HIST3614,2.8
181,HIST3902,4.9
11,STAT3003,4.9
99,LIBS2104,4.9
16,ACCT1005,2.3
114,LING2002,4.5
144,BIOL3313,2.4
39,PHYS3671,1.8
167,GEOL1101,1.4
172,GOVT2006,4.6
63,COMM5910,2.3
125,LITS1001,2
141,GEOL2204,4.1
8,MATH3155,2.1
23,GGE03231,3.7
62,MGMT3065,4.3
106,HIST3610,2.9
98,HOSP3001,2.2
42,MATH3421,2.9
135,ELET3440,1.2
52,GEOL1103,1.7
193,SOWK2022,2.3
133,MGMT2224,3.5
199,PHYS2561,4.3
52,ECON2014,4.5
197,TOUR3005,4.2
48,MGMT3048,3.3
180,GOVT2004,1.9
140,HIST3901,1.3
142,HIST3901,4.7
96,HUMN3199. FREN3507,1.5
122,ELET3470,2.1
99,IMCC2601,2.8
98,COMM3931,4.6
158,BIOL2312,5
164,CLTR2705,2.4
130,CHEM3011,4
74,BIOC1021,1.3
4,SOWK3009,3.2
155,COMM3399,3.7
146,LANG3001,1.8
187,ELET2430,1.4
177,GOVT2050,4.3
193,BIOC3011,2.6
121,FILM2815,3.8
189,BIOC3011,1.4
91,BIOL2406,4.4
88,CHEM3211,4.3
199,JOUR3801,3.3
108,CHEM3312,3.4
119,MKTG3003,1.9
23,ACCT2015,2.9
62,LITS1003,3.1
87,BIOL1263,4.8
71,ACCT2014,1.7
176,HIST2304,2.5
15,FREN1305,3.6
5,HIST1601,1.2
40,MGMT3067,1.7
9,CHEM2310,1.4
147,PHYS3562,1.8
76,CHEM2211,2.6
130,JOUR3301,4.2
133,MATH3425,3.4
153,CLTR2705,2.8
76,GEOL3105,4.3
117,HIST3411,1.8
155,BOTN3407,1.7
174,JAPA3002,1.4
166,MT2021,4.9
22,LING3304,1
178,COMM2901,3.2
181,CLTR1001,3.6
56,PHIL3803,2.4
122,MATH3402,2.7
78,GOVT2054,4.4
36,MATH1180,2.2
64,MGMT2029,1.9
182,GOVT2037,3.7
181,CHEM2511,3.1
99,SPAN3501,4.4
111,MGMT3230,3.3
143,HIST3502,2.7
34,CLTR2524,4.1
45,GOVT2005,3.1
65,HIST2503,1.7
144,LIBS2703,2.2
98,CHEM3402,2.7
185,FILM2826,1.5
125,COMM2926,4
143,ACCT2019,3.3
118,HIST325,4
169,SOWK3015,3.8
56,SPAN2302,3.6
58,GOVT2001,4.2
37,HIST2203,2.6
167,GOVT3052,1.9
196,JOUR2301,3
186,PHIL2602,4.3
162,GOVT1008,1.7
6,BIOL1262,1.8
155,CLTR2705,4.1
24,LITS2906,3.5
148,GOVT1008,4.1
58,MDIA2004,1.5
35,PHYS3565,4.9
148,HIST3003,2.5
95,BIOL2403,2.4
139,JOUR2401,2.8
120,PORT0102,1.4
162,MDIA3005,2.4
149,HIST3025,2.4
157,HIST3601,3.1
85,SPAN2705,2.2
156,FREN3508,4.2
14,LITS2604,4.4
111,HIST3203,3.6
40,HIST3610,2.4
47,FREN2002,3.9
6,HIST3902,3.8
151,GOVT3178,3.3
33,GOVT2177,2.8
13,MICR3214,4.2
74,GEOG3334,1.9
61,GEOG2331,4.2
12,HIST2104,3.9
29,MATH3421,4.2
87,CHEM3110,2.6
200,CHEM3010,3.6
6,JOUR1004,3.9
35,LITS3701,4.5
2,PHIL2601,3.6
103,ELET2480,2.6
145,CLTR3505,3.1
198,MGMT3019,3.2
178,LITS2906,3.1
131,MGMT3066,4.5
54,MICR2211,3.6
100,MATH2431,3.5
124,CLTR2506,2.4
147,CLTR3516,4.3
141,JAPA2001,2.1
140,BIOL3313,3.7
104,TOUR3005,3.1
131,HIST1703,4.3
148,ECON3003,2.3
122,LITS3205,4.1
31,ECON2003,4.5
83,GEOL3104,4.8
172,CLTR3501,2.2
22,GOVT3009,4.5
85,PHYS2200,3.9
200,LITS2806,2
17,LING2001,2.6
127,COMM3000,2
191,ECON3003,1.9
109,HIST3802,4.3
113,CHEM3211,1.7
56,AGBU3012,1.1
116,ECON2003,4.5
125,LING2701,2.5
46,GEOG2231,4.5
187,MATH3802,2.4
71,GEOG2232,2
54,MATH2430,1
24,GOVT2011,3.1
80,GOVT3012,4.9
95,LITS3103,1.2
184,AGBU3008,4.2
130,MATH3403,1.1
131,ZOOL3409,4.9
165,BOTN3403,2.5
100,ECON2015,3.4
85,MGMT3101,3.5
186,HIST2007,3.2
166,MATH3155,2.6
89,HIST3901,3.1
74,ELET3450,3.4
157,HIST3610,2
22,LING3001,4.5
113,MATH3401,4.4
68,LING2810,2.7
10,ACCT3064,1.3
167,CHEM2410,1.4
169,TOUR3009,1.8
131,ECON3072,4.8
50,SOWK2002,3.7
19,COMM3000,4.2
115,ECON1005,4.6
27,LITS3601,4.2
65,GOVT3052,2.4
164,MGMT3037,1.4
115,GEOG1132,3.3
14,HIST2104,3.5
178,BIOL2404,2.3
107,MICR3215,1.4
20,SOWKMDIA3004,1.3
69,PORT0102,2.4
162,COMM2324,4.1
179,BIOC1020,3.1
63,BIOL2406,3.3
167,CLTR3508,4.3
45,ECON2003,4
49,SPAN3002,3
194,LING1819,3.5
10,LING2104,2.7
43,STAT3003,2.6
76,LIBS2703,1.8
178,JOUR3301,1.5
191,PHYS2561,2.7
166,PHIL3601,5
78,LING3202,2.8
189,MICR2211,1.5
131,GOVT2260,1.4
167,CLTR2518,4.2
132,LIST3504,4.4
57,ECON2015,3.6
93,HIST2403,4.4
160,HIST3610,1.4
132,CHEM3312,4.5
112,MGMT3065,2.7
160,MUSC1100,2
131,,1.8
154,FREN3118,4.4
77,LING3201,1.5
168,ECON3005,2.9
174,CHEM2110,4
10,GGEO3332,2.9
80,MKTG3003,3.5
46,HIST1703,4
60,HIST2602,3.3
100,FREN1305,3.2
150,MICR3213 MICR3214,3.3
117,JAPA2002,3.3
172,MUSC2200,1.8
93,LIBS2104,4.1
51,HIST3305,1.3
127,FREN2002,4.7
34,CHIN1001,3
162,BIOC2020,3.2
152,MKTG3070,3.1
101,LITS2806,1.2
180,GOVT1012,5
25,HUMN3199. FREN3507,2.6
82,COMM2907,3.6
192,ECON2003,3.8
24,,2.7
181,MGMT3066,1.7
82,LITS2604,3.9
41,ECON3034,3.3
193,LIBS2103,2.4
155,BIOL1018,2.6
121,LIBS2104,4
8,CHEM2402,3.9
41,FREN3118,4.3
129,MATH2403,3.3
60,ACCT3043,2.1
36,MATH3414,2.4
10,ECON3032,1.6
8,LITS1003,1.9
187,ECON3005,2.2
28,CHEM3110,1.3
68,ECON1000,3.7
182,BIOC2021,3
182,MDIA2005,1.1
184,BIOL2312,4.3
90,CHEM2511,2.2
145,MICR2211,4.9
97,GEOG2331,2
69,GOVT2003,4.9
113,CHEM2110,4.7
100,SOWK2022,2
106,BIOL3407,2.9
65,ECON2020,1.3
12,CHEM3313,1.2
19,MGMT3101,2.3
166,GOVT2070,4
113,SOWK2007,4.5
88,ACCT1002,1.6
74,JOUR3801,4.3
13,MATH1151,3.1
179,ACCT1002,4.6
192,MGMT3230,4.9
30,LANG3101,4.4
57,ECON2014,1.3
157,COMM3301,1.7
30,CHIN3001,3.9
140,LING2920,3.1
128,MDIA1001,4.4
191,ACCT1005,4.4
6,CHEM3402,2.7
32,CLTR3507,4.4
89,MATH3155,1
90,GOVT2050,1.7
146,LIBS3901,2
98,LITS3113,4.6
158,HIST2006,4
39,CHEM2211,4.4
56,ACCT2014,2.9
52,LITS2706,1.2
185,HIST2104,4.6
70,GEOG2232,2.1
114,HIST1601,4.9
39,COMM2324,2.2
125,LANG3101,2.9
192,MGMT2026,2.9
66,ZOOL3406,4.2
189,BOTN2402,2.6
109,SOWK2007,2
156,LING1402,2.7
80,ECON3010,3.5
11,MGMT2004,4.8
26,MATH3412,1.2
34,PHIL1004,3.4
158,BOTN2402,4.9
148,CHEM3313,2
178,MGMT3067,4.7
50,HIST325,3.8
8,LING2204,4.4
189,GEOG2231,2.7
145,PHYS2300,3.4
73,ACCT3041,2.9
16,JAPA3002,2.2
141,SOWK2005,4.9
114,BIOL3400,1.1
97,GOVT2009,2.8
34,MGMT2026,2
161,STAT2003,4.6
156,ECON3069,2
130,PHIL3006,2.4
149,MATH1185,1.3
195,FREN3003,2.1
197,LITS2503,4.7
71,ZOOL3407,4.4
61,CLTR3516,4.7
198,GOVT3010,3.3
171,ZOOL3403,3.6
80,CHEM3512,4.7
83,GOVT1013,4.8
109,HIST3610,1.3
99,MGMT224,3.9
102,MGMT1424,4.4
139,SPAN3502,2.8
180,ACCT2015,2.4
67,ELET3430,2.7
14,BOTN3401,4.9
24,ACCT1005,1.9
92,MGMT3019,4.7
185,MATH0100,4.7
138,LITS2103,2.8
72,JOUR2004,2.2
60,CLTR3516,4
151,BIOL2407,4
196,GEOL3100,2.2
36,HIST2007,1.8
10,MKTG3003,2
196,SOWK2006,3
123,CLTR2705,2.4
15,BIOL3409,3.9
59,SOWK1001,2.9
110,FREN2001,2.2
48,BOTN3405,4.7
198,MGMT3061,4
97,SOWK2009,3.5
42,MATH3412,2.6
173,LING2810,1.8
105,ECON3051,2.2
45,HIST3407,1.1
126,GEOG3334,3.9
147,BIOL3407,3.3
113,STAT1001,2.2
189,MGMT3231,4.7
63,ECON1012,1.8
20,GOVT2001,3.5
99,GOVT3118,4.2
42,GEOG2131,4.2
113,MATH2404,4.7
63,GOVT3178,3.9
43,LITS1007,3.6
71,CHEM2402,2.1
29,MATH3421,3.8
183,CLTR2506,4.3
70,PORT0101,2.6
115,MGMT2026,1.8
16,CHEM3212,1.2
33,LING2701,4.1
118,SOWK2008,1.8
64,LIBS2103,3.4
198,FILM1820,1.9
128,LITS3205,1.5
59,LITS2606,4.3
200,CLTR3506,2.7
132,MGMT3089,4.3
15,STAT2002,2.6
146,CHEM3621,1.7
131,LING3399,3.5
44,BIOC1021,3.8
7,MICR3216,3.1
78,CHIN3002,1.5
17,LING2001,2.3
90,ZOOL3410,3.2
140,HIST2304,2.8
60,ACCT3043,3.1
65,JOUR2801,3.8
84,LISB2502,4.9
157,PHYS3565,2.5
37,ECON2024,2.7
155,LIBS2703,4.8
192,SPAN1402,4.9
149,BOTN3401,1.9
18,MATH1141,2.2
64,JOUR3801,3.2
196,LING2204,3.9
134,PHIL2006,2.9
33,PHIL3510,1.2
132,HIST3008,3.5
74,PHYS2296,1.1
11,HIST2301,1.9
87,SOWK2007,3.1
126,CLTR2705,4.4
184,LING3303,1.3
90,MUSC3002,1.5
112,MATH2411,1.3
180,CHEM3512,2.9
99,SOWK3009,3.8
148,PHIL3099,3.9
112,COMM3921,1.7
40,GEOG2132,1.3
145,HIST2104,4.9
10,PHIL3018,5
168,LING3202,2.2
1,LITS3001,2.8
20,FREN1001,2.8
1,PHYS0411,4.9
189,CLTR2705,4.8
96,GOVT3033,3.7
154,PHYS0422,2.4
156,MDIA3001,3.8
99,GOVT3050,3.8
189,ZOOL2403,3.7
162,BIOL2402,4
122,JAPA2001,3
78,HIST3614,4.1
60,COMM3248,1.8
119,BOTN3404,2.8
29,GEOG1132,1.4
120,FILM2826,3.6
105,BIOL3409,2
31,HIST2103,2.4
157,BIOC2022,4.1
185,MGMT2008,1.1
164,GEOG1132,2.2
38,PHIL3026,3.5
13,GOVT3039,3.5
149,HIST3008,3.8
56,ZOOL3408,2.4
49,ECON3034,2.7
66,SOWK2002,4.2
44,MATH3403,2
174,CHEM0902,2.6
99,GEOG3334,2.1
61,GEOL3105,2.3
94,LIBS2104,3.8
35,HIST3301,1.1
158,MATH0100,3.1
110,HIST2103,4.3
155,CHEM3110,1.3
190,LIBS2103,1.8
35,FREN0101,2.1
39,HIST1801,4.1
78,COMM3000,2.7
10,GOVT3011,1.1
107,GOVT2037,3.2
152,FREN1304,4.6
152,HIST3901,3.1
177,ECON2023,2
21,LING2402,4
25,PHIL3510,4.8
140,PHYS2351,1.3
167,ACCT2014,2.8
96,LIBS1003,2
106,GOVT3033,1.8
10,SPAN3002,4.5
63,HIST2103,4.4
20,LITS2706,2.7
126,HIST3008,2.4
167,GEOG2132,3.3
96,GOVT3039,3.7
141,PHIL3510,3.7
144,SPAN1002,3.9
24,IMCC3701,3
73,CHEM2512,1.4
179,ECON2010,2.8
132,CHIN1001,1.2
7,LITS3601,1.8
151,ECON3005,4.1
50,IMCC2801,4
184,HIST3013,2.2
47,LIST3317,2.1
83,SOWK2022,1.5
197,GGE03231,1.4
82,MATH3803,1.5
179,LIBS2301,1.1
36,CLTR3903,2.4
167,ZOOL3403,3.1
96,LING2002,1.9
131,CLTR1005,1.2
114,GEOG3131,1.2
80,LITS3203,2.8
29,STAT3003,4.3
164,GOVT3038,3.1
153,FILM2824,2
12,GOVT1012,4.9
151,HIST1703,3.4
190,MATH2421,4.3
153,LING1401,4.7
24,HIST2006,2.3
123,GOVT3115,1.7
99,ELET2480,3.5
116,GEOL3105,1.8
152,CLTR2524,2.5
77,MICR3216,3.2
19,ECON3073,2.3
127,HIST2006,1.2
18,GOVT1012,3
187,CLTR2705,2.3
20,ECON3011,4.1
26,PHYS2300,3.7
43,CHEM3212,4.9
134,MATH1151,2.2
162,LIST3504,1.3
22,ECON3051,2.4
109,MGMT3037,2.7
159,LITS3701,1.3
38,GOVT2006,4.8
115,ELET2430,2.2
115,BIOT3116,4.6
90,SPAN2108,2.9
137,LIBS1502,1.2
145,MDIA2005,4.2
42,,4.8
45,SPAN3502,1.6
67,GOVT1013,4.1
49,PHIL2602,4.5
158,MUSC2007,4.2
31,MICR3215,1.9
125,BIOL2312,2.7
188,GGEO3232,4.2
19,MDIA1005,3.5
93,GOVT3115,1.4
141,PHIL2005,4.5
115,BIOC3014,4.1
13,GOVT3051,3.9
52,MATH1152,1.5
157,MDIA2006,4.7
73,COMM5910,2
